pc_time,arduino_t_ms,target_deg,angle_deg,error_deg,delta_v,va_out,vb_out,codeA,codeB,count,pid_on,p_term,i_term,d_term,isr,invalid
1773910072.2720022,466917,24.5,24.408,0.092,-0.3185,2.2015,2.8085,1810,2309,678,1,0.00184,-0.320374,0.0,443956,1
1773910072.333588,466967,24.5,24.408,0.092,-0.3185,2.2015,2.8085,1810,2309,678,1,0.00184,-0.320319,0.0,443956,1
1773910072.3950489,467016,24.5,24.408,0.092,-0.3184,2.2016,2.8084,1810,2309,678,1,0.00184,-0.320275,0.0,443956,1
1773910072.4263444,467066,24.5,24.408,0.092,-0.3184,2.2016,2.8084,1810,2309,678,1,0.00184,-0.320219,0.0,443956,1
1773910072.4898305,467116,24.5,24.408,0.092,-0.3183,2.2017,2.8083,1810,2309,678,1,0.00184,-0.320164,0.0,443956,1
1773910072.5368528,467166,24.5,24.408,0.092,-0.3183,2.2017,2.8083,1810,2309,678,1,0.00184,-0.320109,0.0,443956,1
1773910072.571149,467216,24.5,24.408,0.092,-0.3182,2.2018,2.8082,1811,2309,678,1,0.00184,-0.320054,0.0,443956,1
1773910072.6298153,467266,24.5,24.408,0.092,-0.3182,2.2018,2.8082,1811,2309,678,1,0.00184,-0.319999,0.0,443956,1
1773910072.6920636,467317,24.5,24.408,0.092,-0.3181,2.2019,2.8081,1811,2309,678,1,0.00184,-0.319944,0.0,443956,1
1773910072.7234347,467367,24.5,24.408,0.092,-0.318,2.202,2.808,1811,2309,678,1,0.00184,-0.319888,0.0,443956,1
1773910072.787259,467417,24.5,24.408,0.092,-0.318,2.202,2.808,1811,2309,678,1,0.00184,-0.319833,0.0,443956,1
1773910072.8478048,467467,24.5,24.408,0.092,-0.3179,2.2021,2.8079,1811,2309,678,1,0.00184,-0.319778,0.0,443956,1
1773910072.8817089,467517,24.5,24.408,0.092,-0.3179,2.2021,2.8079,1811,2309,678,1,0.00184,-0.319723,0.0,443956,1
1773910072.9420478,467567,24.5,24.408,0.092,-0.3178,2.2022,2.8078,1811,2309,678,1,0.00184,-0.319668,0.0,443956,1
1773910072.975671,467617,24.5,24.408,0.092,-0.3178,2.2022,2.8078,1811,2309,678,1,0.00184,-0.319613,0.0,443956,1
1773910073.0370204,467666,24.5,24.408,0.092,-0.3177,2.2023,2.8077,1811,2309,678,1,0.00184,-0.319568,0.0,443956,1
1773910073.0716538,467716,24.5,24.408,0.092,-0.3177,2.2023,2.8077,1811,2309,678,1,0.00184,-0.319513,0.0,443956,1
1773910073.1310804,467766,24.5,24.408,0.092,-0.3176,2.2024,2.8076,1811,2309,678,1,0.00184,-0.319458,0.0,443956,1
1773910073.1943226,467816,24.5,24.408,0.092,-0.3176,2.2024,2.8076,1811,2309,678,1,0.00184,-0.319403,0.0,443956,1
1773910073.2271552,467866,24.5,24.408,0.092,-0.3175,2.2025,2.8075,1811,2309,678,1,0.00184,-0.319348,0.0,443956,1
1773910073.2881763,467916,24.5,24.408,0.092,-0.3175,2.2025,2.8075,1811,2309,678,1,0.00184,-0.319293,0.0,443956,1
1773910073.348593,467968,24.5,24.408,0.092,-0.3174,2.2026,2.8074,1811,2308,678,1,0.00184,-0.319237,0.0,443956,1
1773910073.37911,468017,24.5,24.408,0.092,-0.3173,2.2027,2.8073,1811,2308,678,1,0.00184,-0.319182,0.0,443956,1
1773910073.4418604,468067,24.5,24.408,0.092,-0.3173,2.2027,2.8073,1811,2308,678,1,0.00184,-0.319127,0.0,443956,1
1773910073.4737892,468117,24.5,24.408,0.092,-0.3172,2.2028,2.8072,1811,2308,678,1,0.00184,-0.319072,0.0,443956,1
1773910073.5349827,468167,24.5,24.408,0.092,-0.3172,2.2028,2.8072,1811,2308,678,1,0.00184,-0.319017,0.0,443956,1
1773910073.598033,468217,24.5,24.408,0.092,-0.3171,2.2029,2.8071,1811,2308,678,1,0.00184,-0.318962,0.0,443956,1
1773910073.6295738,468268,24.5,24.408,0.092,-0.3171,2.2029,2.8071,1811,2308,678,1,0.00184,-0.318907,0.0,443956,1
1773910073.6918473,468318,24.5,24.408,0.092,-0.317,2.203,2.807,1811,2308,678,1,0.00184,-0.318851,0.0,443956,1
1773910073.7252038,468368,24.5,24.408,0.092,-0.317,2.203,2.807,1812,2308,678,1,0.00184,-0.318796,0.0,443956,1
1773910073.7858424,468418,24.5,24.408,0.092,-0.3169,2.2031,2.8069,1812,2308,678,1,0.00184,-0.318741,0.0,443956,1
1773910073.8463645,468467,24.5,24.408,0.092,-0.3169,2.2031,2.8069,1812,2308,678,1,0.00184,-0.318697,0.0,443956,1
1773910073.8746831,468517,24.5,24.408,0.092,-0.3168,2.2032,2.8068,1812,2308,678,1,0.00184,-0.318642,0.0,443956,1
1773910073.9389415,468567,24.5,24.408,0.092,-0.3167,2.2033,2.8067,1812,2308,678,1,0.00184,-0.318587,0.0,443956,1
1773910073.9737709,468617,24.5,24.408,0.092,-0.3167,2.2033,2.8067,1812,2308,678,1,0.00184,-0.318531,0.0,443956,1
1773910074.031615,468667,24.5,24.408,0.092,-0.3166,2.2034,2.8066,1812,2308,678,1,0.00184,-0.318476,0.0,443956,1
1773910074.0936275,468717,24.5,24.408,0.092,-0.3166,2.2034,2.8066,1812,2308,678,1,0.00184,-0.318421,0.0,443956,1
1773910074.1251552,468767,24.5,24.408,0.092,-0.3165,2.2035,2.8065,1812,2308,678,1,0.00184,-0.318366,0.0,443956,1
1773910074.1860228,468817,24.5,24.408,0.092,-0.3165,2.2035,2.8065,1812,2308,678,1,0.00184,-0.318311,0.0,443956,1
1773910074.248031,468867,24.5,24.408,0.092,-0.3164,2.2036,2.8064,1812,2308,678,1,0.00184,-0.318256,0.0,443956,1
1773910074.2789228,468918,24.5,24.408,0.092,-0.3164,2.2036,2.8064,1812,2308,678,1,0.00184,-0.3182,0.0,443956,1
1773910074.3410423,468968,24.5,24.408,0.092,-0.3163,2.2037,2.8063,1812,2308,678,1,0.00184,-0.318145,0.0,443956,1
1773910074.3768969,469018,24.5,24.408,0.092,-0.3163,2.2037,2.8063,1812,2308,678,1,0.00184,-0.31809,0.0,443956,1
1773910074.4347687,469068,24.5,24.408,0.092,-0.3162,2.2038,2.8062,1812,2308,678,1,0.00184,-0.318035,0.0,443956,1
1773910074.4984674,469117,24.5,24.408,0.092,-0.3162,2.2038,2.8062,1812,2307,678,1,0.00184,-0.317991,0.0,443956,1
1773910074.5293393,469167,24.5,24.408,0.092,-0.3161,2.2039,2.8061,1812,2307,678,1,0.00184,-0.317936,0.0,443956,1
1773910074.5927312,469217,24.5,24.408,0.092,-0.316,2.204,2.806,1812,2307,678,1,0.00184,-0.317881,0.0,443956,1
1773910074.6260629,469267,24.5,24.408,0.092,-0.316,2.204,2.806,1812,2307,678,1,0.00184,-0.317825,0.0,443956,1
1773910074.6878648,469317,24.5,24.408,0.092,-0.3159,2.2041,2.8059,1812,2307,678,1,0.00184,-0.31777,0.0,443956,1
1773910074.7482903,469367,24.5,24.408,0.092,-0.3159,2.2041,2.8059,1812,2307,678,1,0.00184,-0.317715,0.0,443956,1
1773910074.7790039,469417,24.5,24.408,0.092,-0.3158,2.2042,2.8058,1812,2307,678,1,0.00184,-0.31766,0.0,443956,1
1773910074.8424442,469467,24.5,24.408,0.092,-0.3158,2.2042,2.8058,1813,2307,678,1,0.00184,-0.317605,0.0,443956,1
1773910074.8760266,469517,24.5,24.408,0.092,-0.3157,2.2043,2.8057,1813,2307,678,1,0.00184,-0.31755,0.0,443956,1
1773910074.9356685,469568,24.5,24.408,0.092,-0.3157,2.2043,2.8057,1813,2307,678,1,0.00184,-0.317494,0.0,443956,1
1773910074.999521,469618,24.5,24.408,0.092,-0.3156,2.2044,2.8056,1813,2307,678,1,0.00184,-0.317439,0.0,443956,1
1773910075.0305407,469668,24.5,24.408,0.092,-0.3155,2.2045,2.8055,1813,2307,678,1,0.00184,-0.317384,0.0,443956,1
1773910075.0936291,469719,24.5,24.408,0.092,-0.3155,2.2045,2.8055,1813,2307,678,1,0.00184,-0.317329,0.0,443956,1
1773910075.1289923,469769,24.5,24.408,0.092,-0.3154,2.2046,2.8054,1813,2307,678,1,0.00184,-0.317274,0.0,443956,1
1773910075.1861274,469819,24.5,24.408,0.092,-0.3154,2.2046,2.8054,1813,2307,678,1,0.00184,-0.317219,0.0,443956,1
1773910075.247253,469869,24.5,24.408,0.092,-0.3153,2.2047,2.8053,1813,2307,678,1,0.00184,-0.317163,0.0,443956,1
1773910075.2800853,469919,24.5,24.408,0.092,-0.3153,2.2047,2.8053,1813,2307,678,1,0.00184,-0.317108,0.0,443956,1
1773910075.3436399,469969,24.5,24.408,0.092,-0.3152,2.2048,2.8052,1813,2307,678,1,0.00184,-0.317053,0.0,443956,1
1773910075.4027143,470019,24.5,24.408,0.092,-0.3152,2.2048,2.8052,1813,2307,678,1,0.00184,-0.316998,0.0,443956,1
1773910075.4325898,470068,24.5,24.408,0.092,-0.3151,2.2049,2.8051,1813,2307,678,1,0.00184,-0.316954,0.0,443956,1
1773910075.4968274,470118,24.5,24.408,0.092,-0.3151,2.2049,2.8051,1813,2307,678,1,0.00184,-0.316899,0.0,443956,1
1773910075.5282788,470168,24.5,24.408,0.092,-0.315,2.205,2.805,1813,2307,678,1,0.00184,-0.316844,0.0,443956,1
1773910075.5874033,470218,24.5,24.408,0.092,-0.3149,2.2051,2.8049,1813,2306,678,1,0.00184,-0.316788,0.0,443956,1
1773910075.6492362,470268,24.5,24.408,0.092,-0.3149,2.2051,2.8049,1813,2306,678,1,0.00184,-0.316733,0.0,443956,1
1773910075.680841,470318,24.5,24.408,0.092,-0.3148,2.2052,2.8048,1813,2306,678,1,0.00184,-0.316678,0.0,443956,1
1773910075.7429395,470368,24.5,24.408,0.092,-0.3148,2.2052,2.8048,1813,2306,678,1,0.00184,-0.316623,0.0,443956,1
1773910075.7787313,470418,24.5,24.408,0.092,-0.3147,2.2053,2.8047,1813,2306,678,1,0.00184,-0.316568,0.0,443956,1
1773910075.8366373,470468,24.5,24.408,0.092,-0.3147,2.2053,2.8047,1813,2306,678,1,0.00184,-0.316513,0.0,443956,1
1773910075.8997858,470518,24.5,24.408,0.092,-0.3146,2.2054,2.8046,1813,2306,678,1,0.00184,-0.316457,0.0,443956,1
1773910075.9327416,470568,24.5,24.408,0.092,-0.3146,2.2054,2.8046,1814,2306,678,1,0.00184,-0.316402,0.0,443956,1
1773910075.9942486,470618,24.5,24.408,0.092,-0.3145,2.2055,2.8045,1814,2306,678,1,0.00184,-0.316347,0.0,443956,1
1773910076.0285156,470668,24.5,24.408,0.092,-0.3145,2.2055,2.8045,1814,2306,678,1,0.00184,-0.316292,0.0,443956,1
1773910076.0869963,470718,24.5,24.408,0.092,-0.3144,2.2056,2.8044,1814,2306,678,1,0.00184,-0.316237,0.0,443956,1
1773910076.1501045,470768,24.5,24.408,0.092,-0.3143,2.2057,2.8043,1814,2306,678,1,0.00184,-0.316182,0.0,443956,1
1773910076.1821299,470818,24.5,24.408,0.092,-0.3143,2.2057,2.8043,1814,2306,678,1,0.00184,-0.316126,0.0,443956,1
1773910076.2434065,470868,24.5,24.408,0.092,-0.3142,2.2058,2.8042,1814,2306,678,1,0.00184,-0.316071,0.0,443956,1
1773910076.2796216,470918,24.5,24.408,0.092,-0.3142,2.2058,2.8042,1814,2306,678,1,0.00184,-0.316016,0.0,443956,1
1773910076.3376098,470968,24.5,24.408,0.092,-0.3141,2.2059,2.8041,1814,2306,678,1,0.00184,-0.315961,0.0,443956,1
1773910076.4001868,471019,24.5,24.408,0.092,-0.3141,2.2059,2.8041,1814,2306,678,1,0.00184,-0.315906,0.0,443956,1
1773910076.4312768,471069,24.5,24.408,0.092,-0.314,2.206,2.804,1814,2306,678,1,0.00184,-0.315851,0.0,443956,1
1773910076.4917374,471119,24.5,24.408,0.092,-0.314,2.206,2.804,1814,2306,678,1,0.00184,-0.315795,0.0,443956,1
1773910076.5550756,471169,24.5,24.408,0.092,-0.3139,2.2061,2.8039,1814,2306,678,1,0.00184,-0.31574,0.0,443956,1
1773910076.585159,471219,24.5,24.408,0.092,-0.3138,2.2062,2.8038,1814,2306,678,1,0.00184,-0.315685,0.0,443956,1
1773910076.648131,471269,24.5,24.408,0.092,-0.3138,2.2062,2.8038,1814,2306,678,1,0.00184,-0.31563,0.0,443956,1
1773910076.6805904,471319,24.5,24.408,0.092,-0.3137,2.2063,2.8037,1814,2305,678,1,0.00184,-0.315575,0.0,443956,1
1773910076.7418554,471368,24.5,24.408,0.092,-0.3137,2.2063,2.8037,1814,2305,678,1,0.00184,-0.315531,0.0,443956,1
1773910076.804173,471418,24.5,24.408,0.092,-0.3136,2.2064,2.8036,1814,2305,678,1,0.00184,-0.315476,0.0,443956,1
1773910076.8357425,471468,24.5,24.408,0.092,-0.3136,2.2064,2.8036,1814,2305,678,1,0.00184,-0.31542,0.0,443956,1
1773910076.8974493,471518,24.5,24.408,0.092,-0.3135,2.2065,2.8035,1814,2305,678,1,0.00184,-0.315365,0.0,443956,1
1773910076.9303074,471568,24.5,24.408,0.092,-0.3135,2.2065,2.8035,1814,2305,678,1,0.00184,-0.31531,0.0,443956,1
1773910076.9915018,471618,24.5,24.408,0.092,-0.3134,2.2066,2.8034,1814,2305,678,1,0.00184,-0.315255,0.0,443956,1
1773910077.0531044,471669,24.5,24.408,0.092,-0.3134,2.2066,2.8034,1814,2305,678,1,0.00184,-0.3152,0.0,443956,1
1773910077.0851624,471719,24.5,24.408,0.092,-0.3133,2.2067,2.8033,1815,2305,678,1,0.00184,-0.315145,0.0,443956,1
1773910077.1480653,471769,24.5,24.408,0.092,-0.3132,2.2068,2.8032,1815,2305,678,1,0.00184,-0.315089,0.0,443956,1
1773910077.1821208,471819,24.5,24.408,0.092,-0.3132,2.2068,2.8032,1815,2305,678,1,0.00184,-0.315034,0.0,443956,1
1773910077.2404714,471869,24.5,24.408,0.092,-0.3131,2.2069,2.8031,1815,2305,678,1,0.00184,-0.314979,0.0,443956,1
1773910077.3021374,471919,24.5,24.408,0.092,-0.3131,2.2069,2.8031,1815,2305,678,1,0.00184,-0.314924,0.0,443956,1
1773910077.3335564,471969,24.5,24.408,0.092,-0.313,2.207,2.803,1815,2305,678,1,0.00184,-0.314869,0.0,443956,1
1773910077.3940558,472018,24.5,24.408,0.092,-0.313,2.207,2.803,1815,2305,678,1,0.00184,-0.314825,0.0,443956,1
1773910077.431081,472068,24.5,24.408,0.092,-0.3129,2.2071,2.8029,1815,2305,678,1,0.00184,-0.314769,0.0,443956,1
1773910077.4897366,472118,24.5,24.408,0.092,-0.3129,2.2071,2.8029,1815,2305,678,1,0.00184,-0.314714,0.0,443956,1
1773910077.5511696,472168,24.5,24.408,0.092,-0.3128,2.2072,2.8028,1815,2305,678,1,0.00184,-0.314659,0.0,443956,1
1773910077.583921,472218,24.5,24.408,0.092,-0.3128,2.2072,2.8028,1815,2305,678,1,0.00184,-0.314604,0.0,443956,1
1773910077.644228,472268,24.5,24.408,0.092,-0.3127,2.2073,2.8027,1815,2305,678,1,0.00184,-0.314549,0.0,443956,1
1773910077.7070558,472320,24.5,24.408,0.092,-0.3127,2.2073,2.8027,1815,2305,678,1,0.00184,-0.314494,0.0,443956,1
1773910077.7374778,472369,24.5,24.408,0.092,-0.3126,2.2074,2.8026,1815,2305,678,1,0.00184,-0.314439,0.0,443956,1
1773910077.8030133,472419,24.5,24.408,0.092,-0.3125,2.2075,2.8025,1815,2305,678,1,0.00184,-0.314383,0.0,443956,1
1773910077.833097,472469,24.5,24.408,0.092,-0.3125,2.2075,2.8025,1815,2304,678,1,0.00184,-0.314328,0.0,443956,1
1773910077.89493,472519,24.5,24.408,0.092,-0.3124,2.2076,2.8024,1815,2304,678,1,0.00184,-0.314273,0.0,443956,1
1773910077.958733,472569,24.5,24.408,0.092,-0.3124,2.2076,2.8024,1815,2304,678,1,0.00184,-0.314218,0.0,443956,1
1773910077.9884093,472620,24.5,24.408,0.092,-0.3123,2.2077,2.8023,1815,2304,678,1,0.00184,-0.314163,0.0,443956,1
1773910078.0502152,472670,24.5,24.408,0.092,-0.3123,2.2077,2.8023,1815,2304,678,1,0.00184,-0.314108,0.0,443956,1
1773910078.0848238,472720,24.5,24.408,0.092,-0.3122,2.2078,2.8022,1815,2304,678,1,0.00184,-0.314052,0.0,443956,1
1773910078.1423335,472770,24.5,24.408,0.092,-0.3122,2.2078,2.8022,1815,2304,678,1,0.00184,-0.313997,0.0,443956,1
1773910078.2038035,472819,24.5,24.408,0.092,-0.3121,2.2079,2.8021,1816,2304,678,1,0.00184,-0.313953,0.0,443956,1
1773910078.236132,472869,24.5,24.408,0.092,-0.3121,2.2079,2.8021,1816,2304,678,1,0.00184,-0.313898,0.0,443956,1
1773910078.2966988,472919,24.5,24.408,0.092,-0.312,2.208,2.802,1816,2304,678,1,0.00184,-0.313843,0.0,443956,1
1773910078.3341572,472969,24.5,24.408,0.092,-0.3119,2.2081,2.8019,1816,2304,678,1,0.00184,-0.313788,0.0,443956,1
1773910078.3890305,473019,24.5,24.408,0.092,-0.3119,2.2081,2.8019,1816,2304,678,1,0.00184,-0.313732,0.0,443956,1
1773910078.4505417,473069,24.5,24.408,0.092,-0.3118,2.2082,2.8018,1816,2304,678,1,0.00184,-0.313677,0.0,443956,1
1773910078.4844816,473119,24.5,24.408,0.092,-0.3118,2.2082,2.8018,1816,2304,678,1,0.00184,-0.313622,0.0,443956,1
1773910078.5434575,473169,24.5,24.408,0.092,-0.3117,2.2083,2.8017,1816,2304,678,1,0.00184,-0.313567,0.0,443956,1
1773910078.6075358,473219,24.5,24.408,0.092,-0.3117,2.2083,2.8017,1816,2304,678,1,0.00184,-0.313512,0.0,443956,1
1773910078.6391551,473270,24.5,24.408,0.092,-0.3116,2.2084,2.8016,1816,2304,678,1,0.00184,-0.313457,0.0,443956,1
1773910078.7003593,473320,24.5,24.408,0.092,-0.3116,2.2084,2.8016,1816,2304,678,1,0.00184,-0.313401,0.0,443956,1
1773910078.7360032,473370,24.5,24.408,0.092,-0.3115,2.2085,2.8015,1816,2304,678,1,0.00184,-0.313346,0.0,443956,1
1773910078.7989163,473420,24.5,24.408,0.092,-0.3115,2.2085,2.8015,1816,2304,678,1,0.00184,-0.313291,0.0,443956,1
1773910078.856079,473469,24.5,24.408,0.092,-0.3114,2.2086,2.8014,1816,2304,678,1,0.00184,-0.313247,0.0,443956,1
1773910078.8868115,473519,24.5,24.408,0.092,-0.3114,2.2086,2.8014,1816,2304,678,1,0.00184,-0.313192,0.0,443956,1
1773910078.949867,473569,24.5,24.408,0.092,-0.3113,2.2087,2.8013,1816,2303,678,1,0.00184,-0.313137,0.0,443956,1
1773910079.0098927,473619,24.5,24.408,0.092,-0.3112,2.2088,2.8012,1816,2303,678,1,0.00184,-0.313082,0.0,443956,1
1773910079.040468,473669,24.5,24.408,0.092,-0.3112,2.2088,2.8012,1816,2303,678,1,0.00184,-0.313026,0.0,443956,1
1773910079.1017485,473719,24.5,24.408,0.092,-0.3111,2.2089,2.8011,1816,2303,678,1,0.00184,-0.312971,0.0,443956,1
1773910079.1354094,473769,24.5,24.408,0.092,-0.3111,2.2089,2.8011,1816,2303,678,1,0.00184,-0.312916,0.0,443956,1
1773910079.1962075,473819,24.5,24.408,0.092,-0.311,2.209,2.801,1816,2303,678,1,0.00184,-0.312861,0.0,443956,1
1773910079.2573538,473869,24.5,24.408,0.092,-0.311,2.209,2.801,1816,2303,678,1,0.00184,-0.312806,0.0,443956,1
1773910079.2908845,473920,24.5,24.408,0.092,-0.3109,2.2091,2.8009,1817,2303,678,1,0.00184,-0.312751,0.0,443956,1
1773910079.3513994,473970,24.5,24.408,0.092,-0.3109,2.2091,2.8009,1817,2303,678,1,0.00184,-0.312695,0.0,443956,1
1773910079.3878427,474020,24.5,24.408,0.092,-0.3108,2.2092,2.8008,1817,2303,678,1,0.00184,-0.31264,0.0,443956,1
1773910079.4458554,474071,24.5,24.408,0.092,-0.3107,2.2093,2.8007,1817,2303,678,1,0.00184,-0.312585,0.0,443956,1
1773910079.507652,474121,24.5,24.408,0.092,-0.3107,2.2093,2.8007,1817,2303,678,1,0.00184,-0.31253,0.0,443956,1
1773910079.5386386,474171,24.5,24.408,0.092,-0.3106,2.2094,2.8006,1817,2303,678,1,0.00184,-0.312475,0.0,443956,1
1773910079.6011045,474221,24.5,24.408,0.092,-0.3106,2.2094,2.8006,1817,2303,678,1,0.00184,-0.31242,0.0,443956,1
1773910079.6627724,474271,24.5,24.408,0.092,-0.3105,2.2095,2.8005,1817,2303,678,1,0.00184,-0.312365,0.0,443956,1
1773910079.6940584,474321,24.5,24.408,0.092,-0.3105,2.2095,2.8005,1817,2303,678,1,0.00184,-0.312309,0.0,443956,1
1773910079.7551804,474371,24.5,24.408,0.092,-0.3104,2.2096,2.8004,1817,2303,678,1,0.00184,-0.312254,0.0,443956,1
1773910079.7870185,474420,24.5,24.408,0.092,-0.3104,2.2096,2.8004,1817,2303,678,1,0.00184,-0.31221,0.0,443956,1
1773910079.8487377,474470,24.5,24.408,0.092,-0.3103,2.2097,2.8003,1817,2303,678,1,0.00184,-0.312155,0.0,443956,1
1773910079.9116042,474520,24.5,24.408,0.092,-0.3103,2.2097,2.8003,1817,2303,678,1,0.00184,-0.3121,0.0,443956,1
1773910079.9445748,474570,24.5,24.408,0.092,-0.3102,2.2098,2.8002,1817,2303,678,1,0.00184,-0.312045,0.0,443956,1
1773910080.0080235,474620,24.5,24.408,0.092,-0.3101,2.2099,2.8001,1817,2303,678,1,0.00184,-0.311989,0.0,443956,1
1773910080.0376198,474670,24.5,24.408,0.092,-0.3101,2.2099,2.8001,1817,2302,678,1,0.00184,-0.311934,0.0,443956,1
1773910080.1000228,474720,24.5,24.408,0.092,-0.31,2.21,2.8,1817,2302,678,1,0.00184,-0.311879,0.0,443956,1
1773910080.1635628,474770,24.5,24.408,0.092,-0.31,2.21,2.8,1817,2302,678,1,0.00184,-0.311824,0.0,443956,1
1773910080.1951363,474820,24.5,24.408,0.092,-0.3099,2.2101,2.7999,1817,2302,678,1,0.00184,-0.311769,0.0,443956,1
1773910080.2574215,474870,24.5,24.408,0.092,-0.3099,2.2101,2.7999,1817,2302,678,1,0.00184,-0.311714,0.0,443956,1
1773910080.2891538,474920,24.5,24.408,0.092,-0.3098,2.2102,2.7998,1817,2302,678,1,0.00184,-0.311658,0.0,443956,1
1773910080.3490016,474970,24.5,24.408,0.092,-0.3098,2.2102,2.7998,1817,2302,678,1,0.00184,-0.311603,0.0,443956,1
1773910080.4113784,475020,24.5,24.408,0.092,-0.3097,2.2103,2.7997,1817,2302,678,1,0.00184,-0.311548,0.0,443956,1
1773910080.4430897,475070,24.5,24.408,0.092,-0.3097,2.2103,2.7997,1818,2302,678,1,0.00184,-0.311493,0.0,443956,1
1773910080.5032284,475120,24.5,24.408,0.092,-0.3096,2.2104,2.7996,1818,2302,678,1,0.00184,-0.311438,0.0,443956,1
1773910080.5385692,475170,24.5,24.408,0.092,-0.3095,2.2105,2.7995,1818,2302,678,1,0.00184,-0.311383,0.0,443956,1
1773910080.5971603,475220,24.5,24.408,0.092,-0.3095,2.2105,2.7995,1818,2302,678,1,0.00184,-0.311327,0.0,443956,1
1773910080.6610382,475270,24.5,24.408,0.092,-0.3094,2.2106,2.7994,1818,2302,678,1,0.00184,-0.311272,0.0,443956,1
1773910080.6922507,475320,24.5,24.408,0.092,-0.3094,2.2106,2.7994,1818,2302,678,1,0.00184,-0.311217,0.0,443956,1
1773910080.754112,475371,24.5,24.408,0.092,-0.3093,2.2107,2.7993,1818,2302,678,1,0.00184,-0.311162,0.0,443956,1
1773910080.8153205,475421,24.5,24.408,0.092,-0.3093,2.2107,2.7993,1818,2302,678,1,0.00184,-0.311107,0.0,443956,1
1773910080.8478603,475471,24.5,24.408,0.092,-0.3092,2.2108,2.7992,1818,2302,678,1,0.00184,-0.311052,0.0,443956,1
1773910080.9091084,475521,24.5,24.408,0.092,-0.3092,2.2108,2.7992,1818,2302,678,1,0.00184,-0.310997,0.0,443956,1
1773910080.939676,475571,24.5,24.408,0.092,-0.3091,2.2109,2.7991,1818,2302,678,1,0.00184,-0.310941,0.0,443956,1
1773910080.998546,475621,24.5,24.408,0.092,-0.309,2.211,2.799,1818,2302,678,1,0.00184,-0.310886,0.0,443956,1
1773910081.0614343,475671,24.5,24.408,0.092,-0.309,2.211,2.799,1818,2302,678,1,0.00184,-0.310831,0.0,443956,1
1773910081.0946014,475720,24.5,24.408,0.092,-0.3089,2.2111,2.7989,1818,2302,678,1,0.00184,-0.310787,0.0,443956,1
1773910081.1574206,475770,24.5,24.408,0.092,-0.3089,2.2111,2.7989,1818,2301,678,1,0.00184,-0.310732,0.0,443956,1
1773910081.1894376,475820,24.5,24.408,0.092,-0.3088,2.2112,2.7988,1818,2301,678,1,0.00184,-0.310677,0.0,443956,1
1773910081.2525496,475870,24.5,24.408,0.092,-0.3088,2.2112,2.7988,1818,2301,678,1,0.00184,-0.310621,0.0,443956,1
1773910081.3121314,475920,24.5,24.408,0.092,-0.3087,2.2113,2.7987,1818,2301,678,1,0.00184,-0.310566,0.0,443956,1
1773910081.343193,475970,24.5,24.408,0.092,-0.3087,2.2113,2.7987,1818,2301,678,1,0.00184,-0.310511,0.0,443956,1
1773910081.4064248,476021,24.5,24.408,0.092,-0.3086,2.2114,2.7986,1818,2301,678,1,0.00184,-0.310456,0.0,443956,1
1773910081.4407766,476071,24.5,24.408,0.092,-0.3086,2.2114,2.7986,1818,2301,678,1,0.00184,-0.310401,0.0,443956,1
1773910081.4996681,476121,24.5,24.408,0.092,-0.3085,2.2115,2.7985,1818,2301,678,1,0.00184,-0.310346,0.0,443956,1
1773910081.5627253,476171,24.5,24.408,0.092,-0.3085,2.2115,2.7985,1819,2301,678,1,0.00184,-0.31029,0.0,443956,1
1773910081.5926354,476221,24.5,24.408,0.092,-0.3084,2.2116,2.7984,1819,2301,678,1,0.00184,-0.310235,0.0,443956,1
1773910081.6568406,476271,24.5,24.408,0.092,-0.3083,2.2117,2.7983,1819,2301,678,1,0.00184,-0.31018,0.0,443956,1
1773910081.6923363,476321,24.5,24.408,0.092,-0.3083,2.2117,2.7983,1819,2301,678,1,0.00184,-0.310125,0.0,443956,1
1773910081.7500916,476370,24.5,24.408,0.092,-0.3082,2.2118,2.7982,1819,2301,678,1,0.00184,-0.310081,0.0,443956,1
1773910081.8122683,476420,24.5,24.408,0.092,-0.3082,2.2118,2.7982,1819,2301,678,1,0.00184,-0.310026,0.0,443956,1
1773910081.8433938,476470,24.5,24.408,0.092,-0.3081,2.2119,2.7981,1819,2301,678,1,0.00184,-0.30997,0.0,443956,1
1773910081.906992,476520,24.5,24.408,0.092,-0.3081,2.2119,2.7981,1819,2301,678,1,0.00184,-0.309915,0.0,443956,1
1773910081.9416366,476570,24.5,24.408,0.092,-0.308,2.212,2.798,1819,2301,678,1,0.00184,-0.30986,0.0,443956,1
1773910081.999332,476620,24.5,24.408,0.092,-0.308,2.212,2.798,1819,2301,678,1,0.00184,-0.309805,0.0,443956,1
1773910082.0636811,476672,24.5,24.408,0.092,-0.3079,2.2121,2.7979,1819,2301,678,1,0.00184,-0.30975,0.0,443956,1
1773910082.0933313,476721,24.5,24.408,0.092,-0.3079,2.2121,2.7979,1819,2301,678,1,0.00184,-0.309695,0.0,443956,1
1773910082.156107,476771,24.5,24.408,0.092,-0.3078,2.2122,2.7978,1819,2301,678,1,0.00184,-0.30964,0.0,443956,1
1773910082.216396,476821,24.5,24.408,0.092,-0.3077,2.2123,2.7977,1819,2301,678,1,0.00184,-0.309584,0.0,443956,1
1773910082.2477224,476871,24.5,24.408,0.092,-0.3077,2.2123,2.7977,1819,2301,678,1,0.00184,-0.309529,0.0,443956,1
